ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,payload_entropy,orig_payload_len,has_uri_payload,label
1780957249.34912,C16c8f541116a,192.168.60.1,44316,192.168.60.6,15000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349153,C6faef0410d7b,192.168.60.1,38282,192.168.60.7,2909,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349185,C7d3f0fa41489,192.168.60.1,33768,192.168.60.5,8009,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349218,C65dac97350b5,192.168.60.1,41802,192.168.60.6,2909,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349255,C226b4a04b981,192.168.60.1,47456,192.168.60.7,56737,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349288,Cd1c0fcfb7781,192.168.60.1,48046,192.168.60.5,15000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349321,C1f8b16564135,192.168.60.1,51538,192.168.60.6,56737,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349354,C19756b290c3b,192.168.60.1,47668,192.168.60.7,5200,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349386,Cfd31703b76a4,192.168.60.1,59612,192.168.60.5,2909,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349418,Cded48ed264a4,192.168.60.1,46104,192.168.60.6,5200,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349496,C16550ca4269d,192.168.60.1,33040,192.168.60.7,9595,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.349539,Cf2fe80590b44,192.168.60.1,52598,192.168.60.5,56737,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349571,Cec835d5ff1c3,192.168.60.1,43030,192.168.60.6,9595,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349604,C300320e8b191,192.168.60.1,45144,192.168.60.7,55056,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.349637,Ca5b3259ab776,192.168.60.1,40670,192.168.60.5,5200,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349669,C10a8a82e85a2,192.168.60.1,41994,192.168.60.6,55056,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349701,C3224853e6d52,192.168.60.1,52426,192.168.60.7,1783,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349733,Cb999173245dc,192.168.60.1,60084,192.168.60.5,9595,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349765,C8711ea586ccb,192.168.60.1,59668,192.168.60.6,1783,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349797,C2afee543cbc0,192.168.60.1,39686,192.168.60.7,5009,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.34983,C914fc3d70f53,192.168.60.1,49680,192.168.60.5,55056,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349862,Cebdf1e62f0d3,192.168.60.1,54558,192.168.60.6,5009,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349895,Cd729749211a6,192.168.60.1,51048,192.168.60.7,1666,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.349932,Cdbd2c5a6b9ca,192.168.60.1,56560,192.168.60.5,1783,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350222,Cde2c69a4da21,192.168.60.1,58398,192.168.60.5,5009,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.35026,C81a8ed49e128,192.168.60.1,46172,192.168.60.6,1666,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350292,C669caa820915,192.168.60.1,60648,192.168.60.7,5001,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350325,Cad57d7c84c69,192.168.60.1,47528,192.168.60.5,1666,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350358,C58d39b2380a0,192.168.60.1,50296,192.168.60.6,5001,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35039,Cff7f8a152d18,192.168.60.1,46266,192.168.60.7,3260,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350449,Cb40fd4b83c3a,192.168.60.1,39654,192.168.60.5,5001,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.35049,Cb0eaa811729b,192.168.60.1,35402,192.168.60.6,3260,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350524,C9d18a16c77ee,192.168.60.1,41924,192.168.60.7,1151,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350556,C8fb4c06782aa,192.168.60.1,58962,192.168.60.5,3260,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350588,C3fe9ca733d49,192.168.60.1,52370,192.168.60.6,1151,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35062,Cd05a0c747d02,192.168.60.1,58800,192.168.60.7,61900,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350652,Ced49c9ac63f1,192.168.60.1,46226,192.168.60.5,1151,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350684,Ce84b66701b29,192.168.60.1,34742,192.168.60.6,61900,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350716,C20cad1de2818,192.168.60.1,60862,192.168.60.7,5631,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350749,C86c7b6f31323,192.168.60.1,43360,192.168.60.5,61900,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350781,C4f4f1b18c29b,192.168.60.1,60344,192.168.60.6,5631,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350813,C49fa9c807142,192.168.60.1,36534,192.168.60.7,544,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35085,C37063dff3cb9,192.168.60.1,60820,192.168.60.5,5631,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350882,Cccc3115b07c8,192.168.60.1,36522,192.168.60.6,544,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350915,C16566ecf9633,192.168.60.1,43494,192.168.60.7,8022,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.350947,C0ce8bc9444fb,192.168.60.1,47100,192.168.60.5,544,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.350979,Cdc1d5f7cee1c,192.168.60.1,50388,192.168.60.6,8022,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351012,C04ddbbee16cf,192.168.60.1,35754,192.168.60.7,8194,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351044,C79cbec590d1d,192.168.60.1,42886,192.168.60.5,8022,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351079,C478fb6c5541b,192.168.60.1,53004,192.168.60.6,8194,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351115,C678090e05940,192.168.60.1,49046,192.168.60.7,11111,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351147,C08dcead158d2,192.168.60.1,39992,192.168.60.5,8194,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35118,C8e6123db2bfe,192.168.60.1,35862,192.168.60.6,11111,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351212,C72a4913b14a5,192.168.60.1,51320,192.168.60.7,1069,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351244,C63aa3dfa9dc3,192.168.60.1,52828,192.168.60.5,11111,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351276,C3b63cb9b6c02,192.168.60.1,42216,192.168.60.6,1069,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351308,Cbe58ddf983f8,192.168.60.1,37258,192.168.60.7,515,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351339,C87a87295afda,192.168.60.1,40464,192.168.60.5,1069,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351372,C04c9bffba91b,192.168.60.1,47912,192.168.60.6,515,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351424,C06dd059fe789,192.168.60.1,44674,192.168.60.7,5959,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.35147,C4fb741778b93,192.168.60.1,52008,192.168.60.5,515,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351509,Ca37a60f9b59a,192.168.60.1,41360,192.168.60.6,5959,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351542,Cb8dd50f67b9e,192.168.60.1,43760,192.168.60.7,30000,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351574,Ca79622cbc43f,192.168.60.1,55432,192.168.60.5,5959,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351606,C99cb3609dbf0,192.168.60.1,48166,192.168.60.6,30000,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351639,C5c9a7d6c150a,192.168.60.1,44896,192.168.60.7,1022,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351671,Cd4faca1f3115,192.168.60.1,38486,192.168.60.5,30000,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351704,C803c0a990cf2,192.168.60.1,48332,192.168.60.6,1022,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351736,Cb7b1508b2430,192.168.60.1,60076,192.168.60.7,5414,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351767,C2adf833b4643,192.168.60.1,59100,192.168.60.5,1022,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351799,C03a0346f8034,192.168.60.1,55048,192.168.60.6,5414,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.351832,C72088ab69e87,192.168.60.1,43874,192.168.60.7,79,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.351867,C4c3c5f2561fb,192.168.60.1,38844,192.168.60.5,5414,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.351904,C09a9f96c4281,192.168.60.1,52778,192.168.60.6,79,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.352232,C7fe049a9ef1c,192.168.60.1,39082,192.168.60.6,5060,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.352269,Cd2d67bf6c97f,192.168.60.1,40244,192.168.60.7,5060,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352299,C5e89d4d5e56a,192.168.60.1,56454,192.168.60.5,79,tcp,1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352328,Cdd233bf46885,192.168.60.1,58746,192.168.60.6,125,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352358,C2510dac8755b,192.168.60.1,55250,192.168.60.7,125,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352413,C1227f451c07f,192.168.60.1,39498,192.168.60.5,5060,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.352455,Ccf060beb9c23,192.168.60.1,55490,192.168.60.6,32769,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35249,Cfd86acdec052,192.168.60.1,60128,192.168.60.7,32769,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352523,C8e670049b8b8,192.168.60.1,52458,192.168.60.5,125,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352555,C5e9a85b4961e,192.168.60.1,43134,192.168.60.6,6100,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352587,C1b1629035f16,192.168.60.1,33286,192.168.60.7,6100,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352619,C96d687d0cf0c,192.168.60.1,41624,192.168.60.5,32769,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352652,C2356800b1957,192.168.60.1,50764,192.168.60.6,1688,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352683,C83aa0bc60e89,192.168.60.1,45516,192.168.60.7,1688,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.352715,Cc65dba5d9225,192.168.60.1,51918,192.168.60.5,6100,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.352747,C51ea9e89fb99,192.168.60.1,37634,192.168.60.6,8085,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35278,Ce32d3a7c9ec5,192.168.60.1,47522,192.168.60.7,8085,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352811,C1e503b663bc9,192.168.60.1,48748,192.168.60.5,1688,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352843,Cbd776b51c827,192.168.60.1,38992,192.168.60.6,24,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352876,Cb698b39cac1d,192.168.60.1,54484,192.168.60.7,24,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.352908,C6d8a0d1e3186,192.168.60.1,42574,192.168.60.5,8085,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35294,Caafa6ba8ddad,192.168.60.1,40490,192.168.60.6,3580,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.352972,C388d97dd9edb,192.168.60.1,35122,192.168.60.7,3580,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353005,Cc32fdbd20d07,192.168.60.1,55196,192.168.60.5,24,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353038,C647c02a4d970,192.168.60.1,38182,192.168.60.6,9110,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353075,C4a0f778911f1,192.168.60.1,35040,192.168.60.7,9110,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353107,C663e6edd012c,192.168.60.1,47958,192.168.60.5,3580,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353139,C126b7879f185,192.168.60.1,59592,192.168.60.6,3659,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353171,C8545e9da233d,192.168.60.1,37282,192.168.60.7,3659,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.353204,C17401ae36017,192.168.60.1,41010,192.168.60.5,9110,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353236,Ce9c789551f5f,192.168.60.1,53298,192.168.60.6,500,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353268,C52ba0ad3329f,192.168.60.1,38042,192.168.60.7,500,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3533,C289f03176517,192.168.60.1,54610,192.168.60.5,3659,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.353332,Cb8cdd1ef3450,192.168.60.1,55922,192.168.60.6,1066,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353388,C2df8da582c36,192.168.60.1,43416,192.168.60.7,1066,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.35343,Cf7e8b512dd55,192.168.60.1,41636,192.168.60.5,500,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.353464,Cb03a0dd68d29,192.168.60.1,41728,192.168.60.6,8333,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353496,C9933480e1b47,192.168.60.1,33024,192.168.60.7,8333,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353528,C2e46cd988e6c,192.168.60.1,47688,192.168.60.5,1066,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35356,C741b17538a10,192.168.60.1,52138,192.168.60.6,512,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.353593,Cd3497c16c115,192.168.60.1,53548,192.168.60.7,512,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353625,C5e851b9af1c5,192.168.60.1,55252,192.168.60.5,8333,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353657,C3cf8e0e89f3b,192.168.60.1,46978,192.168.60.6,6346,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35369,Cb19e3e332664,192.168.60.1,41372,192.168.60.7,6346,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353728,C92f4035f078b,192.168.60.1,57832,192.168.60.5,512,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35376,C7d184283843d,192.168.60.1,39006,192.168.60.6,28201,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.353793,C8c9c9e5f7b49,192.168.60.1,52402,192.168.60.7,28201,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353825,Ca34b60a7972d,192.168.60.1,36952,192.168.60.5,6346,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.353858,C35d75872a3d9,192.168.60.1,56276,192.168.60.6,32782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35389,Cab3dfb576542,192.168.60.1,50022,192.168.60.7,32782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354175,C56bdcab6e2db,192.168.60.1,52084,192.168.60.7,16012,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.354213,C65ade7e497f6,192.168.60.1,37980,192.168.60.5,28201,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354245,C7192e93f8993,192.168.60.1,41872,192.168.60.6,16012,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354278,Cf026961af60b,192.168.60.1,54664,192.168.60.7,49154,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354311,C888f1e29e004,192.168.60.1,48160,192.168.60.5,32782,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354373,Ccada985ebb99,192.168.60.1,54744,192.168.60.6,49154,tcp,1.5e-05,0,0,1,1,0.0,0,0,-1
1780957249.35441,C48e98babe262,192.168.60.1,47768,192.168.60.7,992,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354443,Cbaf62a01aa31,192.168.60.1,57584,192.168.60.5,16012,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354476,C840660e12167,192.168.60.1,36236,192.168.60.6,992,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354508,Ceddc3a61ae77,192.168.60.1,51278,192.168.60.7,5633,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35454,Ca28c722d46f5,192.168.60.1,58168,192.168.60.5,49154,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.354573,Cbd4055c2a79d,192.168.60.1,36430,192.168.60.6,5633,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354605,C6897da1c4380,192.168.60.1,55194,192.168.60.7,32774,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354644,C9cbb00570db5,192.168.60.1,48264,192.168.60.5,992,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354677,C7c93668969f5,192.168.60.1,55556,192.168.60.6,32774,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354709,C60d5c34ff991,192.168.60.1,35510,192.168.60.7,32777,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354742,C406a8cdc7ba8,192.168.60.1,54498,192.168.60.5,5633,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354774,C32d3c9f8145e,192.168.60.1,37266,192.168.60.6,32777,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354806,Cdf740b173c9d,192.168.60.1,59676,192.168.60.7,5962,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354839,C30d24c916580,192.168.60.1,59562,192.168.60.5,32774,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.354874,Cc73dacf82134,192.168.60.1,39774,192.168.60.6,5962,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35491,C8aa64e7f53e0,192.168.60.1,56712,192.168.60.7,801,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.354947,Cc8f24d828250,192.168.60.1,37756,192.168.60.5,32777,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.354983,C567777305276,192.168.60.1,60148,192.168.60.6,801,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.355016,C3439edbe1a2b,192.168.60.1,59318,192.168.60.7,1717,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355048,Ce224dada442f,192.168.60.1,37740,192.168.60.5,5962,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355079,C07a10296d4aa,192.168.60.1,48302,192.168.60.6,1717,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355112,C31f1370e3a9a,192.168.60.1,36268,192.168.60.7,49160,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355145,C6a3efdd00c67,192.168.60.1,44694,192.168.60.5,801,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355177,C1a797c28c76d,192.168.60.1,53462,192.168.60.6,49160,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35521,C5cce84329e33,192.168.60.1,38732,192.168.60.7,2005,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355242,Ccc09bd483e81,192.168.60.1,54398,192.168.60.5,1717,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35528,C48318b678a6c,192.168.60.1,52004,192.168.60.6,2005,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355341,C2c3c84cd4321,192.168.60.1,33832,192.168.60.7,1218,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.355379,C0dab7d84705d,192.168.60.1,53346,192.168.60.5,49160,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.355412,Cd247a14181e7,192.168.60.1,60906,192.168.60.6,1218,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355444,C845fea9ba710,192.168.60.1,58060,192.168.60.7,3690,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355476,C4f99a93961de,192.168.60.1,48910,192.168.60.5,2005,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355508,Ca827d45911b8,192.168.60.1,40536,192.168.60.6,3690,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35554,C7d5ade39f112,192.168.60.1,36240,192.168.60.7,3077,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.355573,Cdfebb35e484a,192.168.60.1,35596,192.168.60.5,1218,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355604,Cb3a410085b14,192.168.60.1,55964,192.168.60.6,3077,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.355636,Cf6d9b6178c76,192.168.60.1,44620,192.168.60.7,1417,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.355668,C932d51b39587,192.168.60.1,39440,192.168.60.5,3690,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.3557,Ccf98a90d6b45,192.168.60.1,57930,192.168.60.6,1417,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.355734,Cb30ecb01ef3e,192.168.60.1,56312,192.168.60.7,2107,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355767,Cf8ac190ae7ca,192.168.60.1,39332,192.168.60.5,3077,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.3558,C1ffee7d89b40,192.168.60.1,44806,192.168.60.6,2107,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355832,Ccec4e1cf20f2,192.168.60.1,46624,192.168.60.7,4321,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.355864,C9f49062fcbe9,192.168.60.1,57312,192.168.60.5,1417,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356149,C8b2f7802f086,192.168.60.1,36376,192.168.60.5,2107,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.356192,Cf0507a5b6f6c,192.168.60.1,38112,192.168.60.6,4321,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356227,C5a208871512c,192.168.60.1,52188,192.168.60.7,3517,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356259,C1c511fa3e814,192.168.60.1,58504,192.168.60.5,4321,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356315,C11dd0dc146e9,192.168.60.1,37040,192.168.60.6,3517,tcp,1.6e-05,0,0,1,1,0.0,0,0,-1
1780957249.356359,C49bedee17c21,192.168.60.1,59646,192.168.60.7,9929,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
1780957249.356394,C9952d7ceb527,192.168.60.1,44882,192.168.60.5,3517,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356426,C91ee754e1539,192.168.60.1,35538,192.168.60.6,9929,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356458,Cd9139cb0ac0e,192.168.60.1,43958,192.168.60.7,513,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.35649,Cfb230f5fbdd6,192.168.60.1,33364,192.168.60.5,9929,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356522,C2c05045ac68c,192.168.60.1,38300,192.168.60.6,513,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356554,Ceed730fc703d,192.168.60.1,51192,192.168.60.7,1034,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356587,C1528f46fddc0,192.168.60.1,42126,192.168.60.5,513,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356619,C84fec7623bee,192.168.60.1,53302,192.168.60.6,1034,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356651,Cc22884f9b035,192.168.60.1,56628,192.168.60.7,668,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356683,C4ed127404bc8,192.168.60.1,34342,192.168.60.5,1034,tcp,1.1e-05,0,0,1,1,0.0,0,0,-1
1780957249.356716,C74fccda8758e,192.168.60.1,36356,192.168.60.6,668,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356748,C458040c30e03,192.168.60.1,59920,192.168.60.7,38292,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.35678,C02e0799a0e3c,192.168.60.1,56010,192.168.60.5,668,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356812,C131eddec5494,192.168.60.1,48200,192.168.60.6,38292,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356852,C69dbbfe623f6,192.168.60.1,48078,192.168.60.7,981,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356889,Cba5c6ed2d802,192.168.60.1,51540,192.168.60.5,38292,tcp,1.2e-05,0,0,1,1,0.0,0,0,-1
1780957249.356925,Cd2fcc22222db,192.168.60.1,34892,192.168.60.6,981,tcp,1.4e-05,0,0,1,1,0.0,0,0,-1
1780957249.356964,C01af49df7f3f,192.168.60.1,59076,192.168.60.7,5225,tcp,1.3e-05,0,0,1,1,0.0,0,0,-1
